PO Code,Created,Type,PO Created By,PO Approved Date,Delivery Date,Item Type Name,Item SkuCode,Category,HSN Code,GST Tax Type Code,Vendor Name,Vendor Code,Vendor SkuCode,Order Quantity,Recieved Quantity,Rejected Quantity,Pending Quantity,PO Ageing (Days),% Pending,% Rejection,Facility,Unit Price,Sub Total,CGST,IGST,SGST,UTGST,CESS,CGST Rate,IGST Rate,SGST Rate,UTGST Rate,CESS Rate,Total,Purchase Order Status,Rejection Reason,Updated
SSI-PO-23102023,2023-11-22 22:56:13,Manual,gourav.dayma@marketingking.online,,2023-11-02,MTOSSI,17001010,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE10,5,0,0,5,33,100.0000,0.0000,MKOPL_FC,420.00,2100.00,0.00,252.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,2352.00,CREATED,,2023-11-22 22:56:13
SSI-PO-23102023,2023-11-22 22:56:13,Manual,gourav.dayma@marketingking.online,,2023-11-02,MTOSSI,17003007,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8003D.BRNSIZE7,1,0,0,1,33,100.0000,0.0000,MKOPL_FC,420.00,420.00,0.00,50.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,470.40,CREATED,,2023-11-22 22:56:13
SSI-PO-23102023,2023-11-22 22:56:13,Manual,gourav.dayma@marketingking.online,,2023-11-02,MTOSSI,17002008,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8002TANSIZE8,3,0,0,3,33,100.0000,0.0000,MKOPL_FC,420.00,1260.00,0.00,151.20,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1411.20,CREATED,,2023-11-22 22:56:13
SSI-PO-23102023,2023-11-22 22:56:13,Manual,gourav.dayma@marketingking.online,,2023-11-02,MTOSSI,17002009,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8002TANSIZE9,1,0,0,1,33,100.0000,0.0000,MKOPL_FC,420.00,420.00,0.00,50.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,470.40,CREATED,,2023-11-22 22:56:13
SSI-PO-23102023,2023-11-22 22:56:13,Manual,gourav.dayma@marketingking.online,,2023-11-02,MTOSSI,17002010,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8002TANSIZE10,3,0,0,3,33,100.0000,0.0000,MKOPL_FC,420.00,1260.00,0.00,151.20,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1411.20,CREATED,,2023-11-22 22:56:13
SSI-PO-23102023,2023-11-22 22:56:13,Manual,gourav.dayma@marketingking.online,,2023-11-02,MTOSSI,17005006,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8002BRNSIZE6,1,0,0,1,33,100.0000,0.0000,MKOPL_FC,420.00,420.00,0.00,50.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,470.40,CREATED,,2023-11-22 22:56:13
SSI-PO-23102023,2023-11-22 22:56:13,Manual,gourav.dayma@marketingking.online,,2023-11-02,MTOSSI,17005009,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8002BRNSIZE9,4,0,0,4,33,100.0000,0.0000,MKOPL_FC,420.00,1680.00,0.00,201.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1881.60,CREATED,,2023-11-22 22:56:13
SSI-PO-23102023,2023-11-22 22:56:13,Manual,gourav.dayma@marketingking.online,,2023-11-02,MTOSSI,17005010,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8002BRNSIZE10,1,0,0,1,33,100.0000,0.0000,MKOPL_FC,420.00,420.00,0.00,50.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,470.40,CREATED,,2023-11-22 22:56:13
SSI-PO-24102023,2023-11-22 22:58:09,Manual,gourav.dayma@marketingking.online,,2023-11-03,MTOSSI,17001006,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE6,3,0,0,3,33,100.0000,0.0000,MKOPL_FC,420.00,1260.00,0.00,151.20,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1411.20,CREATED,,2023-11-22 22:58:09
SSI-PO-24102023,2023-11-22 22:58:09,Manual,gourav.dayma@marketingking.online,,2023-11-03,MTOSSI,17001007,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE7,6,0,0,6,33,100.0000,0.0000,MKOPL_FC,420.00,2520.00,0.00,302.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,2822.40,CREATED,,2023-11-22 22:58:09
SSI-PO-24102023,2023-11-22 22:58:09,Manual,gourav.dayma@marketingking.online,,2023-11-03,MTOSSI,17001008,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE8,10,0,0,10,33,100.0000,0.0000,MKOPL_FC,420.00,4200.00,0.00,504.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,4704.00,CREATED,,2023-11-22 22:58:09
SSI-PO-24102023,2023-11-22 22:58:09,Manual,gourav.dayma@marketingking.online,,2023-11-03,MTOSSI,17001009,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE9,1,0,0,1,33,100.0000,0.0000,MKOPL_FC,420.00,420.00,0.00,50.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,470.40,CREATED,,2023-11-22 22:58:09
SSI-PO-24102023,2023-11-22 22:58:09,Manual,gourav.dayma@marketingking.online,,2023-11-03,MTOSSI,17002010,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8002TANSIZE10,1,0,0,1,33,100.0000,0.0000,MKOPL_FC,420.00,420.00,0.00,50.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,470.40,CREATED,,2023-11-22 22:58:09
SSI-PO-24102023,2023-11-22 22:58:09,Manual,gourav.dayma@marketingking.online,,2023-11-03,MTOSSI,17005008,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8002BRNSIZE8,2,0,0,2,33,100.0000,0.0000,MKOPL_FC,420.00,840.00,0.00,100.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,940.80,CREATED,,2023-11-22 22:58:09
SSI-PO-25102023,2023-11-22 22:59:18,Manual,gourav.dayma@marketingking.online,,2023-11-04,MTOSSI,17001006,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE6,6,0,0,6,33,100.0000,0.0000,MKOPL_FC,420.00,2520.00,0.00,302.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,2822.40,CREATED,,2023-11-22 22:59:18
SSI-PO-25102023,2023-11-22 22:59:18,Manual,gourav.dayma@marketingking.online,,2023-11-04,MTOSSI,17001007,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE7,11,0,0,11,33,100.0000,0.0000,MKOPL_FC,420.00,4620.00,0.00,554.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,5174.40,CREATED,,2023-11-22 22:59:18
SSI-PO-25102023,2023-11-22 22:59:18,Manual,gourav.dayma@marketingking.online,,2023-11-04,MTOSSI,17001008,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE8,10,0,0,10,33,100.0000,0.0000,MKOPL_FC,420.00,4200.00,0.00,504.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,4704.00,CREATED,,2023-11-22 22:59:18
SSI-PO-25102023,2023-11-22 22:59:18,Manual,gourav.dayma@marketingking.online,,2023-11-04,MTOSSI,17001009,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE9,16,0,0,16,33,100.0000,0.0000,MKOPL_FC,420.00,6720.00,0.00,806.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,7526.40,CREATED,,2023-11-22 22:59:18
SSI-PO-25102023,2023-11-22 22:59:18,Manual,gourav.dayma@marketingking.online,,2023-11-04,MTOSSI,17001010,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE10,17,0,0,17,33,100.0000,0.0000,MKOPL_FC,420.00,7140.00,0.00,856.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,7996.80,CREATED,,2023-11-22 22:59:18
SSI-PO-25102023,2023-11-22 22:59:18,Manual,gourav.dayma@marketingking.online,,2023-11-04,MTOSSI,17003007,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8003D.BRNSIZE7,1,0,0,1,33,100.0000,0.0000,MKOPL_FC,420.00,420.00,0.00,50.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,470.40,CREATED,,2023-11-22 22:59:18
SSI-PO-25102023,2023-11-22 22:59:18,Manual,gourav.dayma@marketingking.online,,2023-11-04,MTOSSI,17003008,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8003D.BRNSIZE8,3,0,0,3,33,100.0000,0.0000,MKOPL_FC,420.00,1260.00,0.00,151.20,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1411.20,CREATED,,2023-11-22 22:59:18
SSI-PO-25102023,2023-11-22 22:59:18,Manual,gourav.dayma@marketingking.online,,2023-11-04,MTOSSI,17003010,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8003D.BRNSIZE10,1,0,0,1,33,100.0000,0.0000,MKOPL_FC,420.00,420.00,0.00,50.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,470.40,CREATED,,2023-11-22 22:59:18
SSI-PO-25102023,2023-11-22 22:59:18,Manual,gourav.dayma@marketingking.online,,2023-11-04,MTOSSI,17002009,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8002TANSIZE9,1,0,0,1,33,100.0000,0.0000,MKOPL_FC,420.00,420.00,0.00,50.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,470.40,CREATED,,2023-11-22 22:59:18
SSI-PO-25102023,2023-11-22 22:59:18,Manual,gourav.dayma@marketingking.online,,2023-11-04,MTOSSI,17005009,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8002BRNSIZE9,2,0,0,2,33,100.0000,0.0000,MKOPL_FC,420.00,840.00,0.00,100.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,940.80,CREATED,,2023-11-22 22:59:18
SSI-PO-25102023,2023-11-22 22:59:18,Manual,gourav.dayma@marketingking.online,,2023-11-04,MTOSSI,17005010,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8002BRNSIZE10,1,0,0,1,33,100.0000,0.0000,MKOPL_FC,420.00,420.00,0.00,50.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,470.40,CREATED,,2023-11-22 22:59:18
SSI-PO-30102023,2023-11-22 23:03:23,Manual,haritima.mishra@marketingking.online,2023-11-27 16:27:21,2023-11-09,MTOSSI,17001006,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE6,48,26,0,22,33,45.8333,0.0000,MKOPL_FC,420.00,20160.00,0.00,2419.20,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,22579.20,APPROVED,,2023-11-27 16:27:21
SSI-PO-30102023,2023-11-22 23:03:23,Manual,haritima.mishra@marketingking.online,2023-11-27 16:27:21,2023-11-09,MTOSSI,17001007,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE7,45,41,0,4,33,8.8889,0.0000,MKOPL_FC,420.00,18900.00,0.00,2268.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,21168.00,APPROVED,,2023-11-27 16:27:21
SSI-PO-30102023,2023-11-22 23:03:23,Manual,haritima.mishra@marketingking.online,2023-11-27 16:27:21,2023-11-09,MTOSSI,17001008,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE8,48,22,0,26,33,54.1667,0.0000,MKOPL_FC,420.00,20160.00,0.00,2419.20,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,22579.20,APPROVED,,2023-11-27 16:27:21
SSI-PO-30102023,2023-11-22 23:03:23,Manual,haritima.mishra@marketingking.online,2023-11-27 16:27:21,2023-11-09,MTOSSI,17001009,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE9,36,36,0,0,33,0.0000,0.0000,MKOPL_FC,420.00,15120.00,0.00,1814.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,16934.40,APPROVED,,2023-11-27 16:27:21
SSI-PO-30102023,2023-11-22 23:03:23,Manual,haritima.mishra@marketingking.online,2023-11-27 16:27:21,2023-11-09,MTOSSI,17001010,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE10,30,6,0,24,33,80.0000,0.0000,MKOPL_FC,420.00,12600.00,0.00,1512.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,14112.00,APPROVED,,2023-11-27 16:27:21
SSI-PO-30102023,2023-11-22 23:03:23,Manual,haritima.mishra@marketingking.online,2023-11-27 16:27:21,2023-11-09,MTOSSI,17003006,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8003D.BRNSIZE6,2,1,0,1,33,50.0000,0.0000,MKOPL_FC,420.00,840.00,0.00,100.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,940.80,APPROVED,,2023-11-27 16:27:21
SSI-PO-30102023,2023-11-22 23:03:23,Manual,haritima.mishra@marketingking.online,2023-11-27 16:27:21,2023-11-09,MTOSSI,17003008,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8003D.BRNSIZE8,11,0,0,11,33,100.0000,0.0000,MKOPL_FC,420.00,4620.00,0.00,554.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,5174.40,APPROVED,,2023-11-27 16:27:21
SSI-PO-30102023,2023-11-22 23:03:23,Manual,haritima.mishra@marketingking.online,2023-11-27 16:27:21,2023-11-09,MTOSSI,17003009,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8003D.BRNSIZE9,5,0,0,5,33,100.0000,0.0000,MKOPL_FC,420.00,2100.00,0.00,252.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,2352.00,APPROVED,,2023-11-27 16:27:21
SSI-PO-30102023,2023-11-22 23:03:23,Manual,haritima.mishra@marketingking.online,2023-11-27 16:27:21,2023-11-09,MTOSSI,17003010,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8003D.BRNSIZE10,3,0,0,3,33,100.0000,0.0000,MKOPL_FC,420.00,1260.00,0.00,151.20,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1411.20,APPROVED,,2023-11-27 16:27:21
SSI-PO-30102023,2023-11-22 23:03:23,Manual,haritima.mishra@marketingking.online,2023-11-27 16:27:21,2023-11-09,MTOSSI,17002008,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8002TANSIZE8,1,0,0,1,33,100.0000,0.0000,MKOPL_FC,420.00,420.00,0.00,50.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,470.40,APPROVED,,2023-11-27 16:27:21
SSI-PO-30102023,2023-11-22 23:03:23,Manual,haritima.mishra@marketingking.online,2023-11-27 16:27:21,2023-11-09,MTOSSI,17002010,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8002TANSIZE10,1,0,0,1,33,100.0000,0.0000,MKOPL_FC,420.00,420.00,0.00,50.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,470.40,APPROVED,,2023-11-27 16:27:21
SSI-PO-30102023,2023-11-22 23:03:23,Manual,haritima.mishra@marketingking.online,2023-11-27 16:27:21,2023-11-09,MTOSSI,17005008,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8002BRNSIZE8,9,6,0,3,33,33.3333,0.0000,MKOPL_FC,420.00,3780.00,0.00,453.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,4233.60,APPROVED,,2023-11-27 16:27:21
SSI-PO-30102023,2023-11-22 23:03:23,Manual,haritima.mishra@marketingking.online,2023-11-27 16:27:21,2023-11-09,MTOSSI,17005009,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8002BRNSIZE9,6,0,0,6,33,100.0000,0.0000,MKOPL_FC,420.00,2520.00,0.00,302.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,2822.40,APPROVED,,2023-11-27 16:27:21
SSI-PO-30102023,2023-11-22 23:03:23,Manual,haritima.mishra@marketingking.online,2023-11-27 16:27:21,2023-11-09,MTOSSI,17005010,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8002BRNSIZE10,7,0,0,7,33,100.0000,0.0000,MKOPL_FC,420.00,2940.00,0.00,352.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,3292.80,APPROVED,,2023-11-27 16:27:21
NMSF-PO-1112023,2023-11-01 10:53:33,Manual,haritima.mishra@marketingking.online,2023-11-13 18:43:03,2023-11-10,MTOFITT,6001BLKSIZE6,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6001BLKSIZE6,15,15,0,0,54,0.0000,0.0000,MKOPL_FC,545.00,8175.00,0.00,981.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,9156.00,APPROVED,,2023-11-13 18:43:03
NMSF-PO-1112023,2023-11-01 10:53:33,Manual,haritima.mishra@marketingking.online,2023-11-13 18:43:03,2023-11-10,MTOFITT,6001BLKSIZE7,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6001BLKSIZE7,3,3,0,0,54,0.0000,0.0000,MKOPL_FC,545.00,1635.00,0.00,196.20,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1831.20,APPROVED,,2023-11-13 18:43:03
NMSF-PO-1112023,2023-11-01 10:53:33,Manual,haritima.mishra@marketingking.online,2023-11-13 18:43:03,2023-11-10,MTOFITT,6001BLKSIZE8,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6001BLKSIZE8,36,36,0,0,54,0.0000,0.0000,MKOPL_FC,545.00,19620.00,0.00,2354.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,21974.40,APPROVED,,2023-11-13 18:43:03
NMSF-PO-1112023,2023-11-01 10:53:33,Manual,haritima.mishra@marketingking.online,2023-11-13 18:43:03,2023-11-10,MTOFITT,6001BLKSIZE10,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6001BLKSIZE10,36,36,0,0,54,0.0000,0.0000,MKOPL_FC,545.00,19620.00,0.00,2354.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,21974.40,APPROVED,,2023-11-13 18:43:03
NMSF-PO-1112023,2023-11-01 10:53:33,Manual,haritima.mishra@marketingking.online,2023-11-13 18:43:03,2023-11-10,MTOFITT,6001BRNSIZE6,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6001BRNSIZE6,42,42,0,0,54,0.0000,0.0000,MKOPL_FC,545.00,22890.00,0.00,2746.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,25636.80,APPROVED,,2023-11-13 18:43:03
NMSF-PO-1112023,2023-11-01 10:53:33,Manual,haritima.mishra@marketingking.online,2023-11-13 18:43:03,2023-11-10,MTOFITT,6001BRNSIZE7,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6001BRNSIZE7,72,72,0,0,54,0.0000,0.0000,MKOPL_FC,545.00,39240.00,0.00,4708.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,43948.80,APPROVED,,2023-11-13 18:43:03
NMSF-PO-1112023,2023-11-01 10:53:33,Manual,haritima.mishra@marketingking.online,2023-11-13 18:43:03,2023-11-10,MTOFITT,6001BRNSIZE8,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6001BRNSIZE8,36,36,0,0,54,0.0000,0.0000,MKOPL_FC,545.00,19620.00,0.00,2354.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,21974.40,APPROVED,,2023-11-13 18:43:03
NMSF-PO-1112023,2023-11-01 10:53:33,Manual,haritima.mishra@marketingking.online,2023-11-13 18:43:03,2023-11-10,MTOFITT,6001BRNSIZE9,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6001BRNSIZE9,102,102,0,0,54,0.0000,0.0000,MKOPL_FC,545.00,55590.00,0.00,6670.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,62260.80,APPROVED,,2023-11-13 18:43:03
NMSF-PO-1112023,2023-11-01 10:53:33,Manual,haritima.mishra@marketingking.online,2023-11-13 18:43:03,2023-11-10,MTOFITT,6001TANSIZE6,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6001TANSIZE6,6,6,0,0,54,0.0000,0.0000,MKOPL_FC,545.00,3270.00,0.00,392.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,3662.40,APPROVED,,2023-11-13 18:43:03
NMSF-PO-1112023,2023-11-01 10:53:33,Manual,haritima.mishra@marketingking.online,2023-11-13 18:43:03,2023-11-10,MTOFITT,6001TANSIZE7,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6001TANSIZE7,18,18,0,0,54,0.0000,0.0000,MKOPL_FC,545.00,9810.00,0.00,1177.20,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,10987.20,APPROVED,,2023-11-13 18:43:03
NMSF-PO-1112023,2023-11-01 10:53:33,Manual,haritima.mishra@marketingking.online,2023-11-13 18:43:03,2023-11-10,MTOFITT,6002BLKSIZE6,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6002BLKSIZE6,6,6,0,0,54,0.0000,0.0000,MKOPL_FC,490.00,2940.00,0.00,352.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,3292.80,APPROVED,,2023-11-13 18:43:03
NMSF-PO-1112023,2023-11-01 10:53:33,Manual,haritima.mishra@marketingking.online,2023-11-13 18:43:03,2023-11-10,MTOFITT,6002BLKSIZE7,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6002BLKSIZE7,21,21,0,0,54,0.0000,0.0000,MKOPL_FC,490.00,10290.00,0.00,1234.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,11524.80,APPROVED,,2023-11-13 18:43:03
NMSF-PO-1112023,2023-11-01 10:53:33,Manual,haritima.mishra@marketingking.online,2023-11-13 18:43:03,2023-11-10,MTOFITT,6002BLKSIZE8,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6002BLKSIZE8,36,34,0,2,54,5.5556,0.0000,MKOPL_FC,490.00,17640.00,0.00,2116.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,19756.80,APPROVED,,2023-11-13 18:43:03
NMSF-PO-1112023,2023-11-01 10:53:33,Manual,haritima.mishra@marketingking.online,2023-11-13 18:43:03,2023-11-10,MTOFITT,6002BLKSIZE9,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6002BLKSIZE9,15,15,0,0,54,0.0000,0.0000,MKOPL_FC,490.00,7350.00,0.00,882.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,8232.00,APPROVED,,2023-11-13 18:43:03
NMSF-PO-1112023,2023-11-01 10:53:33,Manual,haritima.mishra@marketingking.online,2023-11-13 18:43:03,2023-11-10,MTOFITT,6002BLKSIZE10,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6002BLKSIZE10,3,3,0,0,54,0.0000,0.0000,MKOPL_FC,490.00,1470.00,0.00,176.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1646.40,APPROVED,,2023-11-13 18:43:03
NMSF-PO-1112023,2023-11-01 10:53:33,Manual,haritima.mishra@marketingking.online,2023-11-13 18:43:03,2023-11-10,MTOFITT,6002BRNSIZE6,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6002BRNSIZE6,12,12,0,0,54,0.0000,0.0000,MKOPL_FC,490.00,5880.00,0.00,705.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,6585.60,APPROVED,,2023-11-13 18:43:03
NMSF-PO-1112023,2023-11-01 10:53:33,Manual,haritima.mishra@marketingking.online,2023-11-13 18:43:03,2023-11-10,MTOFITT,6002TANSIZE8,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6002TANSIZE8,12,12,0,0,54,0.0000,0.0000,MKOPL_FC,490.00,5880.00,0.00,705.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,6585.60,APPROVED,,2023-11-13 18:43:03
NMSF-PO-1112023,2023-11-01 10:53:33,Manual,haritima.mishra@marketingking.online,2023-11-13 18:43:03,2023-11-10,MTOFITT,6002TANSIZE10,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6002TANSIZE10,6,6,0,0,54,0.0000,0.0000,MKOPL_FC,490.00,2940.00,0.00,352.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,3292.80,APPROVED,,2023-11-13 18:43:03
RIST-PO-02112023,2023-11-02 22:19:25,Manual,prerna.trivedi@marketingking.online,2023-11-03 15:51:38,2023-11-12,MTORI,11008009,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,BROWN-COVERED-SIZE-9,4,4,0,0,53,0.0000,0.0000,MKOPL_FC,400.00,1600.00,0.00,192.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1792.00,APPROVED,,2023-11-03 15:51:38
RIST-PO-02112023,2023-11-02 22:19:25,Manual,prerna.trivedi@marketingking.online,2023-11-03 15:51:38,2023-11-12,MTORI,11007006,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,OLIVE-COVERED-SIZE-6,2,2,0,0,53,0.0000,0.0000,MKOPL_FC,400.00,800.00,0.00,96.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,896.00,APPROVED,,2023-11-03 15:51:38
RIST-PO-02112023,2023-11-02 22:19:25,Manual,prerna.trivedi@marketingking.online,2023-11-03 15:51:38,2023-11-12,MTORI,11007008,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,OLIVE-COVERED-SIZE-8,2,2,2,0,53,0.0000,100.0000,MKOPL_FC,400.00,800.00,0.00,96.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,896.00,APPROVED,,2023-11-03 15:51:38
RIST-PO-02112023,2023-11-02 22:19:25,Manual,prerna.trivedi@marketingking.online,2023-11-03 15:51:38,2023-11-12,MTORI,11007009,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,OLIVE-COVERED-SIZE-9,5,5,0,0,53,0.0000,0.0000,MKOPL_FC,400.00,2000.00,0.00,240.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,2240.00,APPROVED,,2023-11-03 15:51:38
